accuracy,dataset,comparison_thr,model,thr,tipo,accuracy_value,TP,FP,FN,TN,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support
0.751,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,KNN,0.4,1,0.751,384,133,116,367,0.7427466150870407,0.768,0.7551622418879056,500.0,0.7598343685300207,0.734,0.7466937945066124,500.0,0.7512904918085307,0.751,0.7509280181972591,1000.0,0.7512904918085307,0.751,0.750928018197259,1000.0
0.805,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,RF,0.5,1,0.805,435,130,65,370,0.7699115044247787,0.87,0.8169014084507042,500.0,0.8505747126436781,0.74,0.7914438502673797,500.0,0.8102431085342284,0.8049999999999999,0.804172629359042,1000.0,0.8102431085342284,0.805,0.8041726293590421,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,DT,0.5,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.751,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,KNN,0.5,1,0.751,384,133,116,367,0.7427466150870407,0.768,0.7551622418879056,500.0,0.7598343685300207,0.734,0.7466937945066124,500.0,0.7512904918085307,0.751,0.7509280181972591,1000.0,0.7512904918085307,0.751,0.750928018197259,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,RF,0.1,1,0.802,437,135,63,365,0.763986013986014,0.874,0.8152985074626866,500.0,0.852803738317757,0.73,0.7866379310344828,500.0,0.8083948761518855,0.802,0.8009682192485847,1000.0,0.8083948761518854,0.802,0.8009682192485847,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,DT,0.1,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,KNN,0.1,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,RF,0.2,1,0.802,437,135,63,365,0.763986013986014,0.874,0.8152985074626866,500.0,0.852803738317757,0.73,0.7866379310344828,500.0,0.8083948761518855,0.802,0.8009682192485847,1000.0,0.8083948761518854,0.802,0.8009682192485847,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,DT,0.2,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,KNN,0.2,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,RF,0.3,1,0.802,437,135,63,365,0.763986013986014,0.874,0.8152985074626866,500.0,0.852803738317757,0.73,0.7866379310344828,500.0,0.8083948761518855,0.802,0.8009682192485847,1000.0,0.8083948761518854,0.802,0.8009682192485847,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,DT,0.3,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,KNN,0.3,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,RF,0.4,1,0.802,437,135,63,365,0.763986013986014,0.874,0.8152985074626866,500.0,0.852803738317757,0.73,0.7866379310344828,500.0,0.8083948761518855,0.802,0.8009682192485847,1000.0,0.8083948761518854,0.802,0.8009682192485847,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,DT,0.4,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,KNN,0.4,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.786,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,RF,0.5,1,0.786,430,144,70,356,0.7491289198606271,0.86,0.8007448789571695,500.0,0.8356807511737089,0.712,0.7688984881209503,500.0,0.792404835517168,0.786,0.7848216835390599,1000.0,0.7924048355171681,0.786,0.7848216835390599,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,DT,0.5,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.3_with_chi.csv,fake,KNN,0.5,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.785,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,RF,0.1,1,0.785,432,147,68,353,0.7461139896373057,0.864,0.8007414272474513,500.0,0.838479809976247,0.706,0.7665580890336591,500.0,0.7922968998067763,0.7849999999999999,0.7836497581405553,1000.0,0.7922968998067763,0.785,0.7836497581405552,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,DT,0.1,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,KNN,0.1,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.785,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,RF,0.2,1,0.785,432,147,68,353,0.7461139896373057,0.864,0.8007414272474513,500.0,0.838479809976247,0.706,0.7665580890336591,500.0,0.7922968998067763,0.7849999999999999,0.7836497581405553,1000.0,0.7922968998067763,0.785,0.7836497581405552,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,DT,0.2,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,KNN,0.2,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.785,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,RF,0.3,1,0.785,432,147,68,353,0.7461139896373057,0.864,0.8007414272474513,500.0,0.838479809976247,0.706,0.7665580890336591,500.0,0.7922968998067763,0.7849999999999999,0.7836497581405553,1000.0,0.7922968998067763,0.785,0.7836497581405552,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,DT,0.3,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,KNN,0.3,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.785,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,RF,0.4,1,0.785,432,147,68,353,0.7461139896373057,0.864,0.8007414272474513,500.0,0.838479809976247,0.706,0.7665580890336591,500.0,0.7922968998067763,0.7849999999999999,0.7836497581405553,1000.0,0.7922968998067763,0.785,0.7836497581405552,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,DT,0.4,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,KNN,0.4,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.788,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,RF,0.5,1,0.788,433,145,67,355,0.7491349480968859,0.866,0.8033395176252319,500.0,0.8412322274881516,0.71,0.7700650759219089,500.0,0.7951835877925187,0.788,0.7867022967735704,1000.0,0.7951835877925186,0.788,0.7867022967735704,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,DT,0.5,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.2_with_chi.csv,fake,KNN,0.5,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.799,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,RF,0.1,1,0.799,432,133,68,367,0.7646017699115044,0.864,0.8112676056338028,500.0,0.8436781609195402,0.734,0.7850267379679144,500.0,0.8041399654155224,0.7989999999999999,0.7981471718008586,1000.0,0.8041399654155222,0.799,0.7981471718008586,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,DT,0.1,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.749,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,KNN,0.1,1,0.749,383,134,117,366,0.7408123791102514,0.766,0.7531956735496559,500.0,0.7577639751552795,0.732,0.7446592065106816,500.0,0.7492881771327655,0.749,0.7489274400301688,1000.0,0.7492881771327654,0.749,0.7489274400301688,1000.0
0.799,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,RF,0.2,1,0.799,432,133,68,367,0.7646017699115044,0.864,0.8112676056338028,500.0,0.8436781609195402,0.734,0.7850267379679144,500.0,0.8041399654155224,0.7989999999999999,0.7981471718008586,1000.0,0.8041399654155222,0.799,0.7981471718008586,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,DT,0.2,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.749,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,KNN,0.2,1,0.749,383,134,117,366,0.7408123791102514,0.766,0.7531956735496559,500.0,0.7577639751552795,0.732,0.7446592065106816,500.0,0.7492881771327655,0.749,0.7489274400301688,1000.0,0.7492881771327654,0.749,0.7489274400301688,1000.0
0.799,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,RF,0.3,1,0.799,432,133,68,367,0.7646017699115044,0.864,0.8112676056338028,500.0,0.8436781609195402,0.734,0.7850267379679144,500.0,0.8041399654155224,0.7989999999999999,0.7981471718008586,1000.0,0.8041399654155222,0.799,0.7981471718008586,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,DT,0.3,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.749,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,KNN,0.3,1,0.749,383,134,117,366,0.7408123791102514,0.766,0.7531956735496559,500.0,0.7577639751552795,0.732,0.7446592065106816,500.0,0.7492881771327655,0.749,0.7489274400301688,1000.0,0.7492881771327654,0.749,0.7489274400301688,1000.0
0.799,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,RF,0.4,1,0.799,432,133,68,367,0.7646017699115044,0.864,0.8112676056338028,500.0,0.8436781609195402,0.734,0.7850267379679144,500.0,0.8041399654155224,0.7989999999999999,0.7981471718008586,1000.0,0.8041399654155222,0.799,0.7981471718008586,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,DT,0.4,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.749,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,KNN,0.4,1,0.749,383,134,117,366,0.7408123791102514,0.766,0.7531956735496559,500.0,0.7577639751552795,0.732,0.7446592065106816,500.0,0.7492881771327655,0.749,0.7489274400301688,1000.0,0.7492881771327654,0.749,0.7489274400301688,1000.0
0.798,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,RF,0.5,1,0.798,437,139,63,361,0.7586805555555556,0.874,0.8122676579925651,500.0,0.8514150943396226,0.722,0.7813852813852814,500.0,0.8050478249475891,0.798,0.7968264696889232,1000.0,0.8050478249475891,0.798,0.7968264696889232,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,DT,0.5,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.75,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.5_with_chi.csv,fake,KNN,0.5,1,0.75,384,134,116,366,0.7413127413127413,0.768,0.7544204322200393,500.0,0.7593360995850622,0.732,0.745417515274949,500.0,0.7503244204489017,0.75,0.7499189737474942,1000.0,0.7503244204489017,0.75,0.7499189737474942,1000.0
0.778,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,RF,0.1,1,0.778,420,142,80,358,0.7473309608540926,0.84,0.7909604519774012,500.0,0.817351598173516,0.716,0.7633262260127932,500.0,0.7823412795138043,0.778,0.7771433389950972,1000.0,0.7823412795138043,0.778,0.7771433389950971,1000.0
0.721,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,DT,0.1,1,0.721,327,106,173,394,0.7551963048498845,0.654,0.7009646302250804,500.0,0.6948853615520282,0.788,0.7385192127460168,500.0,0.7250408332009564,0.7210000000000001,0.7197419214855486,1000.0,0.7250408332009562,0.721,0.7197419214855486,1000.0
0.54,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,KNN,0.1,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.778,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,RF,0.2,1,0.778,420,142,80,358,0.7473309608540926,0.84,0.7909604519774012,500.0,0.817351598173516,0.716,0.7633262260127932,500.0,0.7823412795138043,0.778,0.7771433389950972,1000.0,0.7823412795138043,0.778,0.7771433389950971,1000.0
0.721,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,DT,0.2,1,0.721,327,106,173,394,0.7551963048498845,0.654,0.7009646302250804,500.0,0.6948853615520282,0.788,0.7385192127460168,500.0,0.7250408332009564,0.7210000000000001,0.7197419214855486,1000.0,0.7250408332009562,0.721,0.7197419214855486,1000.0
0.54,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,KNN,0.2,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.778,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,RF,0.3,1,0.778,420,142,80,358,0.7473309608540926,0.84,0.7909604519774012,500.0,0.817351598173516,0.716,0.7633262260127932,500.0,0.7823412795138043,0.778,0.7771433389950972,1000.0,0.7823412795138043,0.778,0.7771433389950971,1000.0
0.721,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,DT,0.3,1,0.721,327,106,173,394,0.7551963048498845,0.654,0.7009646302250804,500.0,0.6948853615520282,0.788,0.7385192127460168,500.0,0.7250408332009564,0.7210000000000001,0.7197419214855486,1000.0,0.7250408332009562,0.721,0.7197419214855486,1000.0
0.54,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,KNN,0.3,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.778,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,RF,0.4,1,0.778,420,142,80,358,0.7473309608540926,0.84,0.7909604519774012,500.0,0.817351598173516,0.716,0.7633262260127932,500.0,0.7823412795138043,0.778,0.7771433389950972,1000.0,0.7823412795138043,0.778,0.7771433389950971,1000.0
0.721,user_fake_authentic_2class_50000_threshold_4_EXTENDED_0.1_with_chi.csv,fake,DT,0.4,1,0.721,327,106,173,394,0.7551963048498845,0.654,0.7009646302250804,500.0,0.6948853615520282,0.788,0.7385192127460168,500.0,0.7250408332009564,0.7210000000000001,0.7197419214855486,1000.0,0.7250408332009562,0.721,0.7197419214855486,1000.0
